text,translated,backtranslated,similarity_score
Father threatens legal action against popular SHS for alleged negligence.,Agya no hunahuna SHS a ne ho yɛ anika no sɛ ɔde n'asɛm bɛkɔ asɛnnibea esiane sɛ wɔkaa sɛ wayɛ anibiannaso nti.,The father threatens the handsome SHS with a lawsuit over alleged negligence.,0.8343639969825745
CID Director General sworn in as a board member of Small Arms Commission.,CID Ɔfese Panin no hyɛe sɛ ɔmmoa Small Arms Commission.,The CID Directorate General ordered him to assist the Small Arms Commission.,0.7845079302787781
Is Daddy Lumba dead or alive? - What we know so far.,So Daddy Lumba awu anaasɛ ɔte ase?,Is Daddy Lumba dead or alive?,0.9783193469047546
Ghana urgently needs a pricing regulatory authority to stabilise the economy.,Ghana hia tumi a wɔde hwɛ ne bo ho so ntɛmntɛm na ama ne sikasɛm ayɛ yiye.,Ghana urgently needs a price-controlled economy to sustain its economy.,0.7820210456848145
Coronavirus: Africa needs US$285 billion to fight off pandemic impact - IMF.,Coronavirus: Afrika hia US$ ɔpepepem 285 de ko yare no ho nsunsuanso - IMF.,Coronavirus: Africa needs US$285 billion to combat the effects of the pandemic - IMF.,0.9816860556602478
Why NPP and NDC are responsible for the  poor state of sports - Dan Kwaku Yeboah explains.,Dan Kwaku Yeboah kyerɛkyerɛ nea enti a NPP ne NDC na ɛde ɔhaw a ɛrekɔ so wɔ agodie mu no mu.,Dan Kwaku Yeboah explains why the NPP and NDC are responsible for the crisis in the gaming industry.,0.7775099873542786
2 dead as police engage in a shootout with highway robbery gang.,2 awu bere a polisifo de wɔn ho hyɛ atuo a wɔtow hyɛ mmonnaatofo kuw bi so wɔ kar kwan so no mu no.,2 dead as police take part in a gun battle with a gang of street rapists.,0.8857434391975403
I’m now focused on returning to athletics - Martha Bissah.,Seesei mede m'adwene asi mmirikatu so - Martha Bissah.,Now I am focused on running - Martha Bissah.,0.7911708354949951
Ghana's Abrefa wins medals at London Table Tennis Grand Prix.,Ghana Abrefa di nkonimbo wɔ London Table Tennis Grand Prix.,Ghanaian Abrefa wins a medal at the London Table Tennis Grand Prix.,0.9650089144706726
Woman flees from marriage after several death threats from husband.,Ɔbea bi guan fii aware mu bere a ne kunu hunahunaa no mpɛn pii sɛ obekum no no.,A woman fled her marriage after her husband repeatedly threatened to kill her.,0.8723927736282349
Pure FM studio burnt to ashes.,Wɔhyew radio adwumayɛbea a emu yɛ den no nyinaa.,The powerful radio stations were burned.,0.5670217871665955
IET Ghana mourns victims of helicopter crash.,IET Ghana redi wɔn a wɔhwehwe helikopta mu no ho awerɛhow.,IET Ghana mourns the loss of those who fell from helicopters.,0.9083195328712463
Ablekuma North Violence: 'NDC reminds me of David killing Uriah for his wife' - Dr Okoe Boye.,Ablekuma North Violence: 'NDC no ma mekae Dawid a ɔkum Uria maa ne yere no' - Dr Okoe Boye.,Ablekuma North Violence: 'NDC reminds me of David who killed Uriah for his wife' - Dr Okoe Boye.,0.9928105473518372
Any police officer sent to Akwatia by-election without a weapon is at risk – Okoe Boye warns.,"Polisifo biara a wɔsoma no Akwatia abatoɔ a wɔankɔfa akode no, wɔ asiane mu  Okoe Boye bɔ kɔkɔ.","Any police who are sent to Akwatia to conduct unarmed elections are at risk, Okoe Boye warns.",0.889396071434021
Chelsea players 'brag' about teams they want to face ahead of Champions League draw.,Chelsea agumadifo 'hoahoa wɔn ho' wɔ agumadifo a wɔpɛ sɛ wodi wɔn anim wɔ Champions League no mu.,Chelsea's players are 'proud' of the players who want to lead them in the Champions League.,0.6945838928222656
"Safe Water Network commissions over $800,000 Asikuma Home Water Station.","Safe Water Network no de sika bɛboro $800,000 kɔma Asikuma Home Water Station.","The Safe Water Network is donating more than $800,000 to the Asikuma Home Water Station.",0.8680642247200012
"'Thank you Ablekuma North, together we made history!' - Ewurabena Aubynn after rerun victory.","'Meda wo ase Ablekuma Atifi fam, yɛ boom yɛɛ abakɔsɛm!' - Ewurabena Aubynn wɔ mmirika a wɔsan dii no akyi.","'Thank you Northern Ireland, we made history together!' - Lady Aubynn after the re-run.",0.6386379599571228
Kwabena Poku wins 7th Captain One Major championship.,Kwabena Poku dii nkonim wɔ Captain One Major akansi no mu mpɛn 7.,Kwabena Poku won the Captain One Major tournament 7 times.,0.8936799168586731
"PDP zone 2027 presidential candidate to south, five key takeaways from critical NEC meeting.","PDP 2027 manpanyin ahotɔ a ɛwɔ anafo fam, nneɛma atitiriw anum a efi NEC nhyiam a ɛho hia mu.","PDP 2027 presidential elections in the south, five key issues from the crucial NEC meeting.",0.8022394180297852
"Fugitive wanted over Australia police killings being helped, police say.","Polisifo ka sɛ, wɔhwehwɛ obi a waguan a ɔboa Australia polisifo ma wokunkum no.",Police say they are searching for a fugitive who helped the Australian police to kill him.,0.8008689284324646
Reks Brobby to serve on technical committee for 14th African Games.,Reks Brobby bedi dwuma wɔ technical committee a ɛhwɛ 14th African Games so.,Reks Brobby will serve on the technical committee overseeing the 14th African Games.,0.96640944480896
"Watch when Usain Bolt showed how fast he is against regular, everyday people.",Hwɛ bere a Usain Bolt daa sɛnea otumi di nnipa a wɔtaa di wɔn akyi no adi.,See how Usain Bolt showed his ability to control the crowd.,0.7067053914070129
Lifestyle: Tactics for successful career branding.,Abrabɔ kwan: Akwan a wobɛfa so ama w'adwuma ayɛ yiye.,Lifestyle: The ways to succeed in your work.,0.7056131362915039
'I was made for this' - Bawumia as he leads Africa’s digital agenda at Cambridge.,'Wɔbɔɔ me maa eyi' - Bawumia bere a ɔrekyerɛ Afrika's digital agenda kwan wɔ Cambridge.,'I was made for this' - Bawumia spearheading Africa's digital agenda in Cambridge.,0.9430390000343323
Salaga-South MP distributes 650 bags of fertiliser to constituents to boost farming.,Salaga-South MP kyekyɛ mfasodeɛ nkotoku 650 ma wɔn a wɔgyina wɔn afã ma wɔboa kuayɛ.,Salaga-South MP distributes 650 bags of rice to supporters of the farmers' movement.,0.7706617712974548
Speaker Bagbin ‘in ruthless pain’ over fatal helicopter crash.,"Ɔkasafo Bagbin ""wɔ yaw kɛse mu"" esiane helikopta a ɛkaa no ma owui no nti.","Speaker Bagbin is ""deeply saddened"" by the helicopter crash that killed him.",0.8139711618423462
Crackdown on Fake Titles: We must move from 'title worship' to performance - Prof Bokpin.,Ɔbenfo Bokpin: Yɛbɛka sɛ yɛremfa 'title worship' nyɛ ade a yɛde yɛ adwuma.,Professor Bokpin: We would say that we do not use 'title worship' as a tool.,0.7731558084487915
Paul Bongo releases 'This Party'.,Paul Bongo yii 'This Party' adi.,Paul Bongo released 'This Party'.,0.9852842092514038
Year in Review: Greatest showbiz scandals of 2023.,Afe a Wɔresusuw Ho: Afe 2023 mu anigyede mu nsɛm a ɛyɛ hu paa.,Year in Review: The most terrifying entertainment news of 2023.,0.7043799757957458
"'I spent over $15,000 on my TGMAs performance' - Fameye.","'Mede dɔla bɛboro 15,000 na edii dwuma wɔ TGMA dwumadi no mu' - Fameye.","'I spent more than $15,000 on the TGMA program' - Fameye.",0.889607310295105
2023 AFCON: Nigeria reach final after edging South Africa on penalties.,2023 AFCON: Nigeria kɔpuee final mu bere a ɛdii South Africa so wɔ penalty ho.,2023 AFCON: Nigeria reach the final after beating South Africa on penalties.,0.975715696811676
Nkwanta North records first Mpox case - District Health Director.,Nkwanta North kyerɛw Mpox ho asɛm a edi kan - Ɔmantam Ayaresa Dwumadibea Tumi.,Nkwanta North wrote the first article on Mpox - Regional Medical Authority.,0.7308258414268494
'Calculated attempt to divide us' – Appiagyei slams move to replace Afenyo-Markin at ECOWAS Parliament.,'Ɔbɔ mmɔden sɛ ɔbɛpaapae yɛn mu'  Appiagyei rebɔ mmɔden sɛ ɔbɛsi Afenyo-Markin ananmu wɔ ECOWAS Mmarahyɛ baguam.,"The new government will be led by the Prime Minister, who will be the country's first president.",0.08647245168685913
Ridge Hospital: One arrested in connection with assault on health workers.,Ridge Hospital: Wɔkyeree obi a wɔabɔ no sobo sɛ ɔtow hyɛɛ ayaresafo so.,Ridge Hospital: A suspect was arrested for assaulting medical personnel.,0.8695738315582275
R2Bees storm Accra Technical University on July 18 for WatsUp on campus.,R2Bees bɛtow ahyɛ Accra Technical University so wɔ July 18 wɔ WatsUp dwumadibea wɔ sukuu no mu.,R2Bees attacked Accra Technical University on July 18 via the WatsUp channel at the school.,0.7252306938171387
Bawku SHS shut down after the fatal shooting of a final-year student.,Wɔtoo Bawku SHS mu wɔ osuani bi a na ɔrekyerɛ ade wɔ afe a etwa to mu a wokum no no akyi.,Bawku SHS was closed after the murder of a student who was teaching in the last year.,0.7963524460792542
Pharmaceutical distributor fined GH¢1.,Wodii aduruyɛ adwuma bi a na ɔtɔn nnuru no so ka.,A pharmaceutical company that sold the drugs was fined.,0.7348671555519104
How can Partey rape one woman three times? – Kankam Boadu questions charges.,Ɛbɛyɛ dɛn na Partey betumi abɔ ɔbea biako mmonnaa mprɛnsa?  Kankam Boadu bisa sobo ahorow no ho asɛm.,How could Partey rape the same woman three times? Kankam Boadu questions the charges.,0.9488445520401001
Editorial by Ghanaian Times: Tons of commendations for Appiatse’s rebirth.,Editorial by Ghanaian Times: Nkamfo bebree wɔ Appiatse's awo foforo no ho.,Editorial by Ghanaian Times: Many praises for Appiatse's newborn.,0.8503682613372803
'I was persecuted' - ACP Agordzo gives blow-by-blow account on alleged coup trial.,"""Wotwaa me too mu"" - ACP Agordzo ka nea ɛkɔɔ so wɔ asɛnnibea a wɔkaa sɛ wɔtow hyɛɛ ɔman no so no ho asɛm.","""I was locked up"" - ACP Agordzo describes the court case of the alleged invasion.",0.5628682374954224
Prof Ransford Gyampo reveals why he accepted Mahama's call to serve after several offers.,Ɔbenfo Ransford Gyampo kyerɛ nea enti a ɔgyee Mahama frɛ a ɔfrɛɛ no sɛ ɔmmɛsom wɔ nsato ahorow akyi no.,Professor Ransford Gyampo explains why he accepted Mahama's invitation to serve after several invitations.,0.8375284075737
"Bankrogya community isolated by floodwaters, cries for basic infrastructure.","Bankrogyafo a nsu yirii no, na wɔhwehwɛ adan a wɔde bɛhwɛ wɔn ho.",Flooded residents of Bankrove were looking for homes to provide for themselves.,0.5137461423873901
Uganda in talks to import all its oil via Tanzania.,Uganda ne Tanzania rebɔ nkɔmmɔ sɛ wɔbɛfa wɔn ngo nyinaa afi hɔ.,Uganda and Tanzania are negotiating to get rid of all their oil.,0.7814202904701233
Movement for Change shuts down NPP comeback claims.,Movement for Change gyaee NPP a wɔsan gye wɔn no.,Movement for Change suspended the recall of NPP members.,0.6135554909706116
Frimpong-Manso Institute mourns victims of devastating helicopter crash.,Frimpong-Manso Asoɛe no redi nnipa a wɔhwehwe helikopta a ɛkaa wɔn no ho awerɛhow.,The Frimpong-Manso Agency is mourning the loss of lives caused by the helicopter crash.,0.8575875163078308
You are sick if you have protruding stomach - Dr Dominic Nitiwul.,"Sɛ wo yafunu so yɛ kɛse a, ɛkyerɛ sɛ woyare. - Ɔbenfo Dominic Nitiwul.","If your stomach is fat, it is a sign of illness. - Dr. Dominic Nitiwul.",0.6903871297836304
Alhaji Grusah drops match fixing allegations claims against Dreams FC.,Alhaji Grusah de ne ho hyɛ nsɛm a wɔabɔ no sobo sɛ wɔresɛe no mu.,Alhaji Grusah is involved in the corruption charges.,0.507800817489624
Ghanaians urged to resolve disputes peacefully.,Wɔhyɛɛ Ghanafo nkuran sɛ wɔmfa asomdwoe nsiesie wɔn ntam nsɛmnsɛm.,Ghanaians were encouraged to resolve their differences peacefully.,0.8261551260948181
"Moslena Adu, Ahmed Abdul Samad star at 2024 Tebel All Ghana Badminton Championship.","Moslena Adu, Ahmed Abdul Samad yɛ wɔn a wɔdi Tebel All Ghana Badminton Championship a ɛbɛba wɔ afe 2024 no mu.","Moslena Adu, Ahmed Abdul Samad are the two winners of the Tebel All Ghana Badminton Championship to be held in 2024.",0.8829280138015747
Why was Kevin Taylor's arrest warrant not enforced?.,Dɛn nti na wɔamfa Kevin Taylor a na wɔabɔ no sobo no ankɔto afiase?,Why was the accused Kevin Taylor not sent to prison?,0.7454772591590881
"Rejected by their stepfather at 9, he and his twin turned to eating leftovers, sleeping in the cold.","Bere a wɔn nananom poo wɔn bere a na wadi mfe akron no, ɔne ne nua no fii ase dii aduan a aka, na wɔdaa awɔw mu.","When he was nine, he and his brother were abandoned by their grandparents and began to eat leftovers and sleep in the cold.",0.766018271446228
Serve funeral guests according to their donations - Lower Axim Traditional Council directs.,Som ayifo no sɛnea wɔn ntoboa te - Lower Axim Atetesɛm Bagua no kyerɛ.,Serve the funeral according to their contributions - according to the Lower Axim Cultural Council.,0.8369743227958679
Ghanaian men do not know how to make love - Delkie claims.,Delkie kyerɛ sɛ Ghana mmarima nnim sɛnea wɔdɔ.,Delkie suggests that Ghanaian men do not know how to love.,0.9204323887825012
COVID-19: Mass vaccination ahead of Christmas begins December 14-18 - GHS.,COVID-19: Nsa a wɔde ma nnipa pii ansa na Buronya adu no fi ase December 14-18 - GHS.,COVID-19: Mass alcohol distribution before Christmas begins December 14-18 - GHS.,0.7809866666793823
Accra Mayor pledges Hockey support.,Accra Ɔmanpanyin ahyɛ Hockey no bɔ sɛ ɔbɛboa.,Accra's President has promised to support the Hockey.,0.7785437107086182
COVID-19: All set for second dose vaccination in Ashanti Region.,COVID-19: Wɔasiesie biribiara ama ɔfã a ɛtɔ so mmienu a wɔbesiw no wɔ Ashanti Mantam mu.,COVID-19: Preparations are underway for a second phase of containment in Ashanti Province.,0.744171142578125
"Peace Council condemns violence at Ablekuma North, calls for calm.","Asomdwoe Bagua no kasa tia basabasayɛ a ɛrekɔ so wɔ Ablekuma Atifi fam no, na ɛhwehwɛ sɛ wɔhyɛ wɔn ho so.",The Security Council condemns the violence in Northern Ablekuma and calls for restraint.,0.836128830909729
Nigeria's Maduka Okoye banned two months for match fixing.,Nigeriani Maduka Okoye de asram abien na ɛkaa ne ho wɔ agumadi ho.,Nigerian Maduka Okoye took two months off from sports.,0.7109343409538269
EL calls for peace with DopeNation after years of misunderstanding.,EL frɛ asomdwoe a wɔne DopeNation bedi no wɔ mfe pii a wɔne wɔn anni no akyi.,EL calls for peace with DopeNation after years of denial.,0.870654284954071
Staff raise 'alarm' over deplorable state of Janga Technical School infrastructure.,Adwumayɛfo no de wɔn adwene sii tebea a ɛyɛ hu a Janga Adesuabea a Ɛhwɛ Adwuma Ho Nkɔso no wɔ so.,The staff drew attention to the dire situation of the Janga Institute for Industrial Development.,0.5485112071037292
Elders of Djetsorkope present newly installed chief to Osudoku Traditional Council.,Djetsorkope mpanyimfo no de ɔkannifo foforo a wɔayi no foforo no kɔmaa Osudoku Atetesɛm Bagua no.,The Djetsorkope officials presented the newly appointed leader to the Osudoku Traditional Council.,0.878989577293396
We are aiming to win bronze medal against Senegal - Sudan coach Kwesi Appiah.,Yɛrehwɛ kwan sɛ yɛbɛko atia Senegal - Sudan ɔtemmufo Kwesi Appiah na yɛanya kɔbere.,We are hoping to fight the Senegal - Sudan judge Kwesi Appiah for the bronze medal.,0.8198561072349548
"Kudus, Semenyo make official EPL Team of the Week after impressive opening week.","Kudus, Semenyo na wɔama no akɔyɛ EPL Team of the Week wɔ dapɛn a edi kan a ɛyɛ anigye no akyi.","Kudus, Semenyo has been named to the EPL Team of the Week after a very exciting first week.",0.8916049599647522
Sofo Azorka should have been arrested by the police – Nana Boakye.,Ɛnee ɔwɔ kɛ kpolisima kyia Sofo Azorka  Nana Boakye.,The police had to greet Sofo Azorka Nana Boakye.,0.7947708964347839
Throwback Thursday: Spotlight on Daasebre Dwamena.,Throwback Thursday: Daasebre Dwamena ho nsɛm.,Throwback Thursday: The story of the Daasebre Cemetery.,0.6307032108306885
2022 In Review: Celebrity weddings that made waves.,2022 Wɔ N'asɛm Mu: Ayeyifo ayeforohyia a ɛkɔɔ so.,2022 In His Word: The wedding of the prophet takes place.,0.6228063106536865
"FLASHBACK: Watch as NDC member threatens, curses Hawa Koomson over 2024 election violence.","HWƐ sɛnea NDC nipa bi hunahuna Hawa Koomson, na ɔkyere no wɔ 2024 abatoɔ basabasayɛ ho.",The NDC member threatened to arrest Hawa Koomson for 2024 election violence.,0.7704926133155823
"Ballon D’Or 2025: Lamine Yamal, Doue & Michelle Agyemang lead nominees for best young player awards.","Ballon DOr 2025: Lamine Yamal, Doue & Michelle Agyemang na wɔayi wɔn sɛ wɔn a wɔayi wɔn sɛ wɔn a wɔadi agoru paa wɔ agodie mu.","Ballon DOr 2025: Lamine Yamal, Doue & Michelle Agyemang are named the best players in the history of the award.",0.8961671590805054
Why January is generally an economically difficult month.,Nea enti a January yɛ ɔsram a sikasɛm mu yɛ den.,Why January is a tough month for the economy.,0.8823541402816772
"Meet DCOP Lydia Yaako Donkor, new Director-General of CID trailblazing law enforcement and legal advocacy.","Mommra DCOP Lydia Yaako Donkor, Ɔpanyin Foforo a ɔhwɛ CID so a ɔhyɛ mmara ase na ɔboa mmaranimfo.","Welcome to DCOP Lydia Yaako Donkor, the new Chief of Staff of the CID who is under the law and assisting the prosecutor.",0.8539538383483887
It was a childish decision - Obiri Boahen slams NPP for disbanding vigilante groups.,Na ɛyɛ nkwadaa gyinaesi - Obiri Boahen kasa tia NPP sɛ wɔresɛe wɔn a wɔhyɛ wɔn ho so no.,It was a childish decision - Obiri Boahen criticized the NPP for destroying the independents.,0.8365774750709534
Helicopter Crash: Ghana has lost a potential president in Omane Boamah – Ebo Whyte.,Helicopter Crash: Ghana ahwere obi a anka obetumi ayɛ wɔn manpanyin wɔ Oman Boamah  Ebo Whyte.,Helicopter Crash: Ghana loses a potential president in Oman to Boamah Ebo Whyte.,0.9775447845458984
LIVESTREAMED: Kwaku Dawuro presents The Movement in the Morning Political Show.,Kwaku Dawuro na ɔrekyerɛkyerɛ The Movement in the Morning Political Show.,Kwaku Dawuro is presenting The Movement in the Morning Political Show.,0.9058907628059387
I don't mind if Ghanaians want to vote a president for more than two terms – Freddie Blay.,"Sɛ Ghanafoɔ pɛ sɛ wɔyi ɔmampanyin ma odi amammui mmienu so a, ɛnhaw me.  Freddie Blay.",I don't care if Ghanaians want to elect a president who is a dual-party politician. Freddie Blay.,0.8567826151847839
Students Loan Trust Fund warns against unauthorised use of Logo on billboards.,Students Loan Trust Fund bɔ kɔkɔ wɔ Logo a wɔmmfa nni dwuma wɔ dawurubɔ nkrataa so a wɔnni tumi no ho.,The Students Loan Trust Fund warns against the use of the Logo on unauthorized advertising.,0.9254753589630127
South African influencer apologises over viral Russian job videos.,South Africa ɔbenfo bi a ɔwɔ tumi paa kyɛw wɔ Russiafo adwuma ho video a ɛrekɔ so no ho.,A prominent South African professor apologized for the Russian-made video.,0.758888304233551
Full list of award winners at the 2023 AFCON.,Wɔkyerɛw wɔn a wɔadi nkonim wɔ AFCON 2023 no nyinaa din.,The winners of the AFCON 2023 are listed.,0.8493592739105225
Daddy Lumba's 'Yentie Obiaa' helped me through money ritual allegations - LilWin.,Papa Lumba 'Yentie Obiaa' boaa me ma mefaa sika ho amanne ho nsɛm a na wɔreka no mu - LilWin.,Papa Lumba's 'We Listened to the Radio' helped me to get through the money rituals that were being discussed - LilWin.,0.7472814321517944
Meet Benedicta Kwartemaa: The OKESS sprinting princess.,Hyia Benedicta Kwartemaa: OKESS ahenkwaa a ɔretutu mmirika.,Meet Benedicta Kwartemaa: the running queen of the OKESS.,0.8682052493095398
Ex-convict teacher jailed 48 years for defiling 7-year-old girl.,Wɔkyeree ɔkyerɛkyerɛfo bi a na wɔadi no fɔ dedaw no mfe 48 sɛ ɔguam guu ababaa bi a wadi mfe ason ho fi.,A teacher who had already been sentenced to 48 years in prison for molesting a seven-year-old girl was released.,0.7560141086578369
Highlights of Dr Bawumia's electrifying speech after filing his nomination.,Dr Bawumia kasa a ɛyɛ anigye a ɔde mae bere a ɔde n'abodin too gua no mu nsɛntitiriw.,Highlights of Dr. Bawumia's enthusiastic speech when he announced his title.,0.7976191639900208
Hearts of Oak coach Didi Dramani stresses determination to bring ‘sustainability and success' to the club.,"Hearts of Oak ɔteteefo Didi Dramani si ne bo sɛ ɔde ""nkwatibo ne nkonimdi"" bɛba club no mu.","Hearts of Oak coach Didi Dramani is determined to bring ""success and success"" to the club.",0.8018581867218018
Events that shocked the nation in 2020.,Nsɛm a esisii a ɛmaa ɔman no ho dwiriw wɔn wɔ afe 2020 mu.,Events that shocked the nation in 2020,0.9857591986656189
Sports minister halts unlawful development of parts of Borteyman sports complex.,Agodie Ɔsomfo no de nneɛma a wɔresisi wɔ Borteyman agodie dan no mu no to hɔ.,The Minister of Sport broadcasts the events taking place in the Borteyman theatre.,0.4882097840309143
Exiled Across the Ocean: How the British banished Agyemang Prempeh I and his chiefs to Seychelles.,Wɔpam wɔn fii Po no Ano: Sɛnea Britaanifo tuu Agyemang Prempeh I ne ne mpanyimfo kɔɔ Seychelles.,Exiled from the Coast: How the British deported Agyemang Prempeh I and his officers to the Seychelles.,0.9297726154327393
Health Minister lays Ghana Medical Trust Fund Bill before Parliament.,Ayaresa Ɔmanpanyin de Ghana Aduruyɛ Nkorabata Bill no kɔto Agyinafo Ntam.,The President of the Medical Council of Ghana has tabled the Ghana Medical Branch Bill in Parliament.,0.6959275007247925
Ghanaians can travel to these 4 countries without visas after Parliament's ratification.,Ghanafo betumi akɔ aman anan yi mu a wonhia visa bere a aban no agye ato mu no.,Ghanaians can travel to these four countries without a visa once the government approves it.,0.9320323467254639
Watch Joseph Paintsil’s goal in LA Galaxy’s 4-0 win over Santos Laguna.,Hwɛ Joseph Paintsil agoru a ɔde dii LA Galaxy 4-0 so nkonim wɔ Santos Laguna so no.,Joseph Paintsil scored the winning goal in the 4-0 victory over LA Galaxy at Santos Laguna.,0.8757674694061279
