text,source,translated,backtranslated,similarity_score
"Eventually, the travellers made it to el-Fula, the state capital of West Kordofan.",news content,"Adeegyee, abƐrofo no dii kan el-Fula, West Kordofan pɛsɛm panyin","Unfortunately, the youth have traveled again to El-Fula, a major town in West Kordofan",0.7006379961967468
"The Obuasi Cricket Academy's Breast Cancer Awareness Day was a resounding success, inspiring hundreds to take action against breast cancer.",news content,"Obuasi Krikit Akademi no Brest Kansa Awens Dey ab) adwen ne amandi, na efiri hank)nsa kakra nso ntwea brest kansa mu.","The Obuasi Cricket Academy's Breast Cancer Awareness Day focuses on education and screening, and it also includes a small fundraising event.",0.8398298025131226
"Gabriel Ghansah (@BigGhansah)August 23, 2025Reject Bawumia else Mamprusi-Kusaasi conflict will cause NPP defeat ~ Dr.",news content,"Kwabena Ghansah (BigGhansah) 23rd August, 2025 . Dr. se, yɛnfrɛ Bawumia a, Mamprusi-Kusaasi apam hyɛ a NPP anyɛ apam.","Kwabena Ghansah (BigGhansah) 23rd August, 2025 . Dr. said, we want Bawumia, Mamprusi-Kusasi seat is not for NPP.",0.7284156680107117
NkunimKen Ofori-Atta expressed his optimism about the prospects of the 2024 budget he calls the “Nkunim” budget.,news content,KunimKen Ofori-Atta buaeɛ wɔ 2024 afeegyabudget a ɔka ne din “Nkunim” no nhyehyɛe mu.,"Ken Ofori-Atta presented the 2024 budget which is titled ""Nkunim""",0.8150856494903564
What are the gold minerals used for?at least kumasi should be the Eldoraldo of Ghana.,news content,Gyanwu bi a edi dɛ awosuo minerals ato apurusu? Atemmu kumasi ato no akyɛdeɛ Ghana Eldoraldo.,"""Is there any news about when the mineral exploration will start? When it starts in Kumasi, it will develop Ghana into an El Dorado.""",0.599068820476532
"Now tell me, y’all were real homies to the nigga? Now y’all mfs deleting vids? Ebe your own niggas!— headBOY (@_freshB)May 24, 2021The Gb Twitter users are bringing all ein old tweets back, tonight ankasa Bondzie go slim down byforce.",news content,"Saa bra fofoase no, modwen wo ho a, mo koraa awoɜ nigga no yie? Saa bra na mo mfs de ntwe mprɛdwenho? Ene mo koraa niggas!— headBOY (@_freshB)Kwesiada 24, 2021 Gb Twitter afrenu de nkwadaa dinnen nkwagye egu anaa ankasa Bondzie yɛ slim byforce.","""At that very moment, if you see him, will we even greet that guy? At that very moment, we will also not remember him? But we will greet guys!— headBOY (@_freshB)Kwesiada 24, 2021 Gb Twitter unless someone does not read or maybe it's just God making slim by force.""",0.35152947902679443
"SB/MAMeanwhile, watch as Derrick Maccaire opens up on challenges in kickboxing, MMA in Ghana.",news content,"Eno bere yi deɛ, hwɛ deɛ Derrick Maccaire de adwen ne amammɛntwitwa mu nsɛm no mu, ne MMA mu adwen ne nsɛm no mu.","Currently, pay attention to Derrick Maccaire's thoughts and contents of his statement, as well as the thoughts and contents of the MMA.",0.4928136467933655
"He also questioned the plausibility of the AG’s accusation that over $7 million was misappropriated without detection, stating, “It is unreasonable and does not make sense for over $7 million to go missing in an account operated by the National Security Coordinator without him or the President realising.",news content,"Okyinaa no benkum hyɛɛ nokwaree no mu dɛ ɔkra ne AG se nkontabuo yi nti due nkonta $7 million fa nkwa mu, na ɔka kyerɛɛ dɛ, “Ennyɛ kraahwee ne ennyɛ ani nimdea sɛ due nkonta $7 million bɛfa nkwa mu wɔ akaunti no mu a ɔsomafo ne ɔhene baako nnyaeɛ""","""The judge in this case has ruled that the plaintiff and the Attorney General are unable to account for $7 million, and he has stated that, ""It is not fraud nor negligence if $7 million is missing from the account without the knowledge of the plaintiff and the attorney.""",0.6523110866546631
"The next thirty years call for even greater courage, ethical clarity, and mentorship rooted in empathy.",news content,"Afehyia a aka adɛn atɛn nna ɔsɛ afe aheman mu no, anibuei kyɛfa dwuma mu ne ho nimdeɛ nna kyɛfa adwen nyansa a etuma adze.","""It is on Friday that we shall gather what we have to say in public, so on Thursday, we should put our minds on the work and the wisdom that we need to complete it.""",0.28917720913887024
"Meanwhile, watch the trailer for GhanaWeb’s yet-to-air documentary on teenage girls and how fish is stealing their futures below:.",news content,"Sɛe, hwɛ video akyerɛkyerɛ a GhanaWeb rekɔ soro ntɛkwan dodow no nkyɛ nkɔdwofo baawa ne sɛ ɛnyɛ nkonimdie a etu nkonimdie ho ban wɔ apaakyi ne apɛtɛ akyi.","Look, watch the extensive coverage video that GhanaWeb posted earlier about the accident that it is a warning to all drivers on the main roads and highways.",0.3416803479194641
We agree that all this happened due to the agreement(s) reached with the country’s partners in its oil extraction.,news content,"Yɛgye dii yɛ no, yɛfrɛ nea yɛgyee no yi de nkɔsoɔ pɛpɛɛpɛ ne apɛdea a na edikan no nuafoɔ no mu nkɔbɔ ne adwanuma mu.","We have done this, we are calling on all the relevant authorities and stakeholders who can help us in this endeavor to support us with their prayers and efforts.",0.2739735245704651
Try it out and thank me later.,news content,Dwen no bra ne dɛ mabrakuw me nante.,Think about it and then I will answer you.,0.28371402621269226
Incorporating disaster education into school curricula to foster a culture of preparedness.,news content,Akyɛdeɛ a apaam ne adwanuma mu deɛ adwee akyerɛkyerɛ mu deɛ bɛhyɛ nkonimdie a ɛtwa wo yɛ pɛsɛan mu,The light that shines in the darkness of despair and sorrow will lead to a bright future that will lift you out of your suffering,0.1794489622116089
"Bruno lost his head and had a shocker all game, he should’ve been taken off for Kobbie to restore balance and order in midfield.",news content,"Bruno wuu kataa no ho kohweaa ne kyɛfa no mu dodo, ɛsɛ nea ɔkaa ntɛm sɛ woka Kobbie bɛba ntɛm nkoaa ne ketewa mu.","Bruno has washed his clothes and hung them on the rope to dry, it will take the same amount of time as it would take for Kobby to return from the farm.",0.4931309223175049
"For hundreds of women in the informal sector, the project is expected to increase earnings, reduce operating risks, and attract cross-border trade.",news content,"Eboaa no berebese wɔnnu fofo kraman fo yie, gye nnu fo ntentan, na yɛ nnata afahyɛ a ekyerɛ kraman no mu no so.","He has done something that has never happened in the history of the town before, broken a major taboo, and we have never seen such wickedness in the history of the town.",-0.04528198018670082
"And we will be following them, monitoring them, and we will have people around them to keep working on developing them - even if they are playing in Europe.",news content,"Yɛbɛtwe nkɔtɔ hwɛ na yɛbɛtwe nkɔ aban, na yɛbɛka nkonnwua bɛma wɔn adwen, dɛɛnna wɔn aka awerɛho ban aba Europa mu.","We will listen to criticism and we will listen to praise, and we will give advice to those who need it, so that they do not make the same mistakes that have occurred in Europe.",0.5160257816314697
"I’ve explained it a lot of times before, but people took that and put words in my mouth.",news content,"Mebu me kakraa kakraa, nna mmienu fofo no, na mmienu de w'anim tse se mekasa yi.","I'll speak my mind, but first let me find the right words, so that what I say will make sense to you.",0.25037869811058044
"Why won’t I give the money to a Ghanaian entrepreneur, so that the money remains in Ghana?” he asked.",news content,"""Adɛn ne sɛ megye sika no nkyɛ Ghana niansafoɔ a, sika no anya Ghana mu?""","""Is it not because of the love I have for Ghana's development that I am bringing this money to Ghana?""",0.7252527475357056
"In the context of Ghana’s 24-Hour economy, this quiet creation and deployment of capital by the insurance sector may well be one of its most significant contributions.",news content,"Amanne ne apaakyɛ a ɛkyɛrɛ ne aba no mu, efiri Ghana 24-Hour economy pɛsɛɛ no mu no, sika kɛseɛ ne sika kakraa so akyɛde ne ahomakye nsa a insurance sector rɛba no, ɛho afɛrɛ ne nkwa a ɛyɛ yɛ pɛ sɛ ɛyɛ no nkwa a ɛsɛ sɛ nkwa a ɛyɛ yɛ pɛ.","""The trust and respect that exists in their relationship stems from Ghana's 24-hour economy vision. Both the rich and the poor will benefit from the stability and peace that the insurance sector will bring. It is good that the death and life (insurance) are both considered.""",0.705068051815033
"She justified Africa's demand for reparative justice by emphasising that Africa has become a net creditor to the world, losing more than $500 billion every year through illicit financial flows, unfair trade practices, exploitative investment frameworks, and debt servicing, while it is home to some of the world’s poorest populations.",news content,"Yɛdaa no adwen no mu nkasa kyɛfa no yɛ Afrika nsɛnkyerɛne a ɛrekyerɛ atemmuo gya no, ɛkyerɛkyerɛ mu nneɛma yɛ ɛyɛ nkonimdie a ɛtwa Afrika $500 billion kakra biara nsono biara, yɛfrɛ no yɛ illicit financial flows, unfair trade practices, exploitative investment frameworks, na debt servicing, nsono biara nneɛma yɛ ɛwɔ mu nneɛma yɛ abosomdeɛ yi.","""We have discussed this issue extensively and concluded that it is Africa's nightmare, which reveals the stark reality that all these factors put together cost Africa over $50 billion annually, we call them illicit financial flows, unfair trade practices, exploitative investment frameworks, and debt servicing, and all these put together is this monster.""",0.595787763595581
She was subsequently reported to have been deported from the country back to her home country China.,news content,"Di kan wu ne ho ban a, ne hunu sɛ obetuaka fi mu kɔ ne firi hɔ asase China.","Because of this matter, he plans to travel from here to China.",0.39827314019203186
"Recognized for his strategic use of emerging technologies, Allen has led his team to multiple Microsoft Partner of the Year awards, solidifying his role as a key leader in tech-driven ",news content,"Wɔnsɔreε a wɔnni hɔ ma nnaaseε ahyɛdeε ho ban bɛhyɛ no mu, Allen de ne nkabom sii Microsoft Partner of the Year adesua puhunu, na ɔde ne ndɛn nhyɛ no sɛ ɔyɛ odwene no mu ahobrɛasefoɔ panyin","This morning, when the names of the candidates for the awards were not yet known, Allen put his skills in the Microsoft Partner of the Year award conversation, and he presented himself as the top candidate in the competition.",0.7532022595405579
"Dr Bryan Acheamponghas shown he has the experience, the mindset, and the heart to do it.",news content,"Dr. Bryan Acheampong no yɛ som paa nokware, anibue, ne akoma hyɛ a ɔbɛyɛ no","""Dr. Bryan Acheampong's level of education, humility, and dedication is amazing and he will succeed""",0.7583856582641602
"I'm sure that the goals will come, trust me.",news content,"Mepɛ sɛ wɔbɛba akyɛdeɛ no, mɛgye me","""I would like for you to come for the food, I am hungry""",0.15547512471675873
"But Cecilia Adomah, the mother of Kikibees CEO, kicked against claims that her son either committed suicide or died from the influence of drugs.",news content,"But Cecilia Adomah, Kikibees CEO maame, na ɔde hyɛaseɛ ne ba anntsew a ɔabrɛ apom no, anaa woka akyire no","""But Cecilia Adomah, the CEO of Kikibees, is a woman who gave a promise to her child when she was pregnant, or after she had delivered""",0.7266725897789001
"With your support, Your Excellency, Para Sports will inspire a better Africa.",news content,"Wɔ ne ho nkyerɛwo̱, Wɔra Nso̱, Para Anopa Kanea beyi Afrika kakraba pa","With his blessings, Great God, when the morning sun rises, it will be a great healing for Africa",0.36771050095558167
"Her work as a radio presenter has made her more aware of societal issues, further fueling her passion to support the vulnerable and help solve community problems.",news content,"Ne nkɔmhyɛa ho ban a ɛyɛ ne nkaseɛfoɛ dɛ ɛyɛ no nyansafo hyɛ nketsɛasɛm, na ɛkyɛ no kyɛfa bra ne ho ban a wɔn nyansa, ne ho ban a etu foa atwenenan mu.","His knowledge in it is that his conversations are wise sayings, and it teaches those who are ignorant, and those who already have wisdom, it adds to their insight.",0.23949962854385376
"Peanut butter, can soup and oda groceriesCanada counter-tariffs dey target some of US produced or manufactured foods.",news content,"Nkatekwan, nsu pa nna Ɔda nguannguan Kanada atitidee no de dwen ne Amerika ahyɛdeɛ ne ahonya hunu ho ban.","Immigration, the issue of good drinking water, Canada's early education system, America's economy, and the visual arts are all areas of interest.",0.19213080406188965
A society that respects merit and truth will naturally cultivate excellence.,news content,"Asase soͻ yɛsom abodinsefo ne nokwarefo a, yɛbɛba afhyia.",We will definitely bring those who destroy and pollute the land to justice.,0.22868764400482178
Read the posts below:I am heartbroken and sad because a friend has passed.,news content,"Frɛ dɛn nwoma a ewɔ ne akyɛde ne akɛse no: Me wɔ akwadaa n’asom, ɛkyɛrɛ me nua kɔ soro","""Take something from the wisdom and lessons of this book: I am at the farmer's harvest, my brother will go to heaven.""",0.14842703938484192
"In his remarks, DCFO Henry Fatai Giwah, a former leader of the Ashanti Command, encouraged officers to delve deeper into the understanding of their responsibilities.",news content,"Eno ne kasasɛm no mu, DCFO Henry Fatai Giwah, Ashanti ne kuro mu nyansafoɔ a ɔgyee no no, deegyee amanfoɔ hyɛɛ amanfoɔ nketsɛpa mu nkasadwe no animuonyam.","Included in his speech, DCFO Henry Fatai Giwah, the wise man from Ashanti and the town, has indeed accepted the public's apology for the misunderstanding.",0.5480124354362488
Israel claims say di Geneva Conventions wey forbid settlement for occupied territories no apply - a view disputed by many of im own allies as well as international lawyers.,news content,Israel de sɛ Geneva Conventions a etwa hwɛ na ɛnsɛ settlements wɔ occupied territories no yɛ nnwuma - ɛnsɛ adwen a ɛyɛ nni koro nkaa ne allies ne international lawyers paa nso no.,"""Israel argues that the Geneva Conventions do not apply to the settlements in the occupied territories - that is, there is no consensus even among its allies and international lawyers.""",0.8256022930145264
"Another helpful idea is creating a system where children earn screen time by reading books, playing outside, or helping with house chores.",news content,"Yɛfrɛ yie nkyerɛseɛ ne yɛde sɛdesɛn nti mmerantee ba no bɛba sɛ wɔkyerɛ apam no, wɔagyae nkuroso, anaa wɔtu fo.","We call good advice and good examples to witness that if you break the oath, you will face disgrace, punishment, or be cursed.",-0.07358577847480774
“The players are physically fit and play with very good technical and tactical ability.,news content,"“Awiafo) no yɛ fufufoɔ koraa, na wode bɔ ne tikrakra ne takitikakra pa.","""The lazy people are extremely lazy, so they will scatter their dirt and litter everywhere.""",0.2156972885131836
"All you pastors out there who are calling yourselves reverends and whatever titles and standing at the forefront of Ghanaians telling us nonsense; trust me, I'll come after you,” he added.",news content,"[Monsuro no mu bi a eyeagu yenserefoͻ no, moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi, monsuro no mu bi a eyeagu yenserefoͻ no, moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ nnsɛnkyerɛnee Nyamesuro no mu bi a moantwitwam moannyansafoͻ ne mmienu anansesem annyɛ n","""In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God, In the church when we are mentioning the blessings, we do not add the wisdom of the wise stories is not the same as the blessings of God,""",0.19882480800151825
diplomatic and law enforcement officials in a covert operation.,news content,dipolmatik ana nkwasenaso ntuafo wɔ anokwarefo mu,diplomatic and parliamentary representatives among the dignitaries,0.5298171043395996
"But instead of giving up, she pushed forward, releasing more tracks such as “Odo Electric”and “Mako Ma.",news content,"Afei nso na ɔde ne ho bɔɔ no, na ɔgyee dɛm no nkɔso ne dwumadie no nnu ho ban bɛn ho ban, ne “Odo Electric” ne “Mako Ma""","So he also gave his support and showed his appreciation for their hard work and dedication, and his ""Odo Electric"" and ""Mako Ma""",0.5936295390129089
Wetin happun for dat incident dey veri unfortunate.,news content,ɛdeɛn a ɛgyegyeɛ no yɛ papaapa ho,It's been a very long time since that happened,0.16491080820560455
Can you describe how you would motivate a client who is overweight?Ask your client whether he/she wants to gain muscle or lose weight because you have to motivate a person according to their goals.,news content,"Wobɛkasa wo kyɛfa yi sɛ wobɛkyerɛ yɛden a ɔsɔ wo kyɛfa no anaa ɔretwe mu? Wopɛsɛ wankasa nkwa no sɛ ɔpɛ sɛ ɔbɛfa asuoahyɛ anaa ɔbɛyɛ aduane, ɛnyɛ kyɛka sɛ wo bɛkyerɛ onipa ɛfa ne nkyɛ adanseɛ.","""Would you discuss your views on this matter so that we can understand whether you agree with them or not? You may want to express your thoughts on this matter so that it can be used as evidence or testimony, not just that someone will express their opinion.""",0.12127513438463211
Approximately 97% of infections and 85% of the global at-risk population are in low-income settings.,news content,Nkͻdoͻ kakra biara ne 97% ne nkonimdie no 85% wͻ apamuden asetena mu.,Each type of disease has 97% and its recovery rate is 85% in developed countries.,0.5829611420631409
"com/DMkkfhWYHD— Sam Okudzeto Ablakwa (@S_OkudzetoAblak)July 22, 2025NAD/VPONana Agradaa's 15-year jail sentence sparks public debate.",news content,NAD/VPO Nana Agradaa deɛn na awareda 15 mframa do mu yi yegyae awiafata,NAD/VPO Nana Agradaa has been sentenced to 15 years in prison for fraud,0.6939613819122314
"Instead of portraying communities through a narrow lens of conflict, we can humanize and amplify stories of resilience and coexistence, thereby contributing to social cohesion.",news content,"Akyɛdeε, yɛnntum de yɛn nkyerɛkyerɛ mu biara nimdefoɔ akyɛdeε a ɛkyɛ ahomasoɔ ne kwaadwe no, yɛbɛboa ne yɛbɛtwee nkyerɛkyerɛ a efri bɔmmɔ ne nkyɛwɔ he na ɛbɛyɛ nkyerɛkyerɛ a etua nkwa so a ɛma nkyɛwɔ aduru.","""Unfortunately, we cannot provide any further information regarding the accident and its investigation at this time, but we will update and provide information from the scene and make it information that can save lives.""",0.07783670723438263
"Building a resilient nation is not solely the job of government agencies, it is a collective duty.",news content,"Aduru yi adi yɛ wɔn a wɔyɛ nkabom aban so nyinaa, ɛyɛ dɛn koraa a wɔn a wɔyɛ nkabom no na ɛwɔ.","This game is for all those who are part of the team, it is for everyone who is part of the team.",0.116763174533844
C144/94) where the court held that the trust created was not enforceable in the law court.,news content,Egya 144/94) deɛ wɔ hene so nkontaboa no nntum nnsi adansefo nkotokrane mu.,"""So even the king's chief linguist cannot insert his staff among the council of Adanse people.""",0.1138703003525734
"GA/MAMeanwhile, watch the trailer to GhanaWeb’s upcoming documentary on teenage girls and how fish is stealing their futures below:.",news content,Akyeadeε ne mmienu bɛba a ekyere GhanaWeb dokyumentari a etɔ abofra baawa so a ne bɛkye se abowa de sen abofra baawa nkwa a ewɔ apue nneɛma mu.,"""The agreement and its contents will come after the GhanaWeb documentary about a girl who was born a twin, revealing that twin life is more difficult than that of a single child.""",0.45180583000183105
"EMY Africa Icon Award in 2018In 2018, the EMY Africa Awards honouredDaddy Lumbawith the Icon/Legend of Entertainment award.",news content,"EMY Africa Einsae Awia e 2018 baako pe, EMY Africa Awia e hunu Daddy Lumba nso e bɛ maa no Einsae/Ahensɛm Einsae awia.","""In addition to the 2018 EMY Africa Award, EMY Africa Awards has also honored Daddy Lumba with a Lifetime/Career Achievement Award.""",0.8799381852149963
"FG/EBAlso, watch an exclusive interview with Ayisi on the latest edition of Talkertainment below:.",news content,"Foforfo/Eba, Gyama hwehwɛmu no mu Ayisi ne Talkertainment pɛtweε so mu ho ban boa no ho ahyɛdeɛ no akyerɛ wɔ ne apam dodow.","Sincerely, Gyama's entertainment program on Talkertainment is very educational and informative, as evidenced by his hard work.",0.4017251431941986
"If he invites me to the event, I would not attend.",news content,Sɛ w'abƆ no nkƆ m'anim kan,"If you touch him, I will also get involved",0.4238637387752533
"Meanwhile, watch the new episode of Sports Check with Ali Jarrah below:.",news content,"Afei, hwɛ sɛn sɛ εkyerɛ Sports Check epiisod no mu nkɔkɔdaa ne Ali Jarrah a εwɔ adeso","So, listen to the discussion between Sports Check's host and Ali Jarrah on this episode.",0.8758694529533386
"Debt servicing costs continue to increase as the shilling weakens against the hard currencies,” said Stellar Swakei, senior research associate at Standard Investment Bank.",news content,"""Akontabone a yɛde yɛnnwua yɛnsɛsɛ nea εkyɛ no, sɛdeε sikadini yɛde yɛnnwua mu nna adakamawura a yɛde yɛnnwua mu nni.,” Stellar Swakeyi, Standard Investment Bank akyɛdeε baako no adansefoɔ dɛaa sɛɛ .","""The difficulties we face are not comparable to those who have experienced it, because the rich have experienced it but not the poor who have not experienced it,"" said Stellar Swakeyi, one of the Managing Directors of Standard Investment Bank.""",0.2991240918636322
"Once again, congratulations to journalists on the occasion of World Press Freedom Day.",news content,"Dɛ edikan akyerɛ wɔ ne nnwomarefo no mu adesua yi, World Press Freedom Day.","""Today marks an important event in their calendar, World Press Freedom Day.""",0.6816082000732422
"Alex Roldan scored from the spot and set up another, while Miami crumbled under the intensity.",news content,"Kwasi Roldan bedane mu hyɛe bɔɔ, na ɔyii dɛn bi ase, ɛbɛyɛ no Miami betwee anaafoso.","Kwasi Roldan suffered an accident and had to be hospitalized, he will be in Miami for the next few weeks.",0.4355374574661255
The person has even lost the election.,news content,No mu adenyε nkɔsoɔ ne kyɛfa,We have received wisdom and knowledge,0.052038077265024185
"Following the reading of the charges, the court imposed bail conditions including a ban on contacting any of the complainants, a requirement to inform authorities of any change of address, and prior disclosure of any plans to travel.",news content,"Akokɔdi akasakasa no mu, kotifu no de hyɛe awowɔnhyɛmu kyerɛwkyerɛ ne sɛ obenya kasakra biara nna komplaintifufoɔ no, na ɔhyɛ no sɛ obedidi akyerɛ akyerɛfoɔ no so sɛdeɛ ɔbɛsan beyare ne beyare a ɔbɛkɔ so, ne kyerɛwkyerɛ sɛ ɔbɛkɔ abaan mu.","""In the midst of this intense argument, the plaintiff has vowed to expose the defendant's secrets, stating that if he doesn't stop complaining, he will reveal them one by one and will eventually end up in jail.""",0.30624642968177795
And that's just what shocked everybody.,news content,Na ɛno na ɛyɛε nea eyi a ɛhyɛɛ ahomkafo nyinaa,"""And that is what has disgraced all advisors""",0.24203884601593018
"Discretion, as commonly known, is always susceptible to several variable options on which reasonable minds may differ.",news content,"Afehyia, sɛ wɔn aka ne ho nni, deɛ ɛgye no ho ban a anaa akwantufo a wɔn adwen wɔ soro nni no mu akyɛdeɛ ho ban a ankyɛ akwantufo a wɔn adwen wɔ soro nni no mu dwen no.","""If he does not take care, it will spoil or he will face those who do not have sense.""",0.1701064556837082
Investigators have since deleted the post.,news content,Asetena fo no abrɛ abrɛ ne sɛn,He is gradually climbing his climbing,0.0394916869699955
"Like a comic-book villain rebounding from their own trap, karma itself seemed to have taken a keen interest in Jakpa.",news content,"Sɛdeɛ ne comic-book abɔnsam akyerɛ akyerɛ a ɔda adi ama ne nkɔnkɔnsafo nyinaa, karama ntɛm ne ho kyerɛɛ Jakpa.","Because of his comic-book, the devil has shown all his tricks to everyone, so now even Jakpa knows his secrets.",0.582484245300293
The Way Forward for Ghana.,news content,Ghana kɔso abaso,Ghana will go to the World Cup,0.691593587398529
Wetin be di new Nigerian passport application feesDi new Nigerian passport application fees go only affect passport application wey dem make for Nigeria.,news content,Wo ti nkyer no ne Nigeria pasopoto appleshiin fii sika noNya pasopoto appleshiin a emma Nigeria no na no yi yi ti,"""You have to inform him that the Nigerian passport application is ready so he should come for his passport application that he asked for.""",0.49017179012298584
"Sometimes, football writes fairytales.",news content,"Afei, football de adwen ne adasamma.","So, football is full of thought and tactics.",0.45832687616348267
"The President in a statement also directed the Auditor General to hand over all matters relating to his office to Mr Johnson Akuamoah Asiedu, the Deputy Auditor-General, to act as Auditor-General, “until his return from his well-deserved leave.",news content,"Omanhene ne dwetaseaa no mu hyɛɛ Auditor-General maa no nkabom nyinaa nna Mr Johnson Akuamoah Asiedu, Auditor-General a edwa no ho, nna no nkabom nyinaa, “kɔpɛ sɛ ne nkohweafi aba no tuma a ɔdae no mu.""","""The Otumfuo and the Traditional Council have given their full backing to the Auditor-General and Mr. Johnson Akuamoah Asiedu, the Auditor-General who is occupying that position, has his full support, saying that ""he should continue the good work he is doing.""",0.6758427023887634
"William BoadiExecutive Director, Educate Africa Institute (EAI).",news content,"[Kwasi Boadi
Nea Nyansafo Nyansapim Akan]","[Kwasi Boadi
The wise are the pillars of the Akan]",0.33125442266464233
"Fellow Ghanaians, your link to any political party should never let you have that grandiose delusion of being above the law.",news content,"Gyanom, wɔn akyɛ wɔn ho ban a ɛkyɛ wɔn kyerɛ adeɛ a ɛkyɛ wɔn hwɛ na wɔn nntum nnsi wɔn ani ase nkwa.","Because of wisdom, some people have become great, more than their leaders, and cannot even look down on their lives.",0.16806769371032715
"Meanwhile, watch the trailer for GhanaWeb’s upcoming documentary on teenage girls and how fish is stealing their futures below:PAT/EB.",news content,"Afei, hwɛ siesie ho aduane mu GhanaWeb anim sɛ ɛbɛba abofraa baakofoɔ no, ne hɔn a ɛkyɛn aban no, animuonyam ne apamuden ho adi afri mu:PAT/EB.","Moreover, look into the details of the issues on GhanaWeb's website about how it has affected some children, their families, poverty, and unemployment: PAT/EB.",0.5113166570663452
Audiences (a “C+” CinemaScore) agreed with critics (13% “fresh”).,news content,Abofra (CinemaScore a “C+”) beyee kyerɛwfo mu (13% “animuonyam”).,"The child (CinemaScore a ""C+"") has among critics (13% ""rotten"").",0.7314883470535278
"With this timeline, the party can concentrate on other critical activities such as minor and major registration exercises and work through internal challenges effectively.",news content,"Ena timeline yi mu, kyerɛw kuo kyerɛ na ɛna kyerɛsefo a ɛyɛ yie korɔn kɛse a ɛyɛ kakra nna ɔko ntam ne kyerɛsefo a ɛwɔ n'akwan mu ntam so.","On this timeline, the first thing to say is that there are many big companies that are doing very well and there are also small ones and those along his path.",0.2601807117462158
