text,translated,backtranslated,similarity_score
Pure FM studio burnt to ashes.,Gidan rediyo na FM ya ƙone ya zama toka.,The FM radio station burned to the ground.,0.6412293314933777
IET Ghana mourns victims of helicopter crash.,IET Ghana na alhinin wadanda hatsarin jirgin sama ya rutsa da su.,IET Ghana is mourning the victims of the plane crash.,0.8492866158485413
Ablekuma North Violence: 'NDC reminds me of David killing Uriah for his wife' - Dr Okoe Boye.,Ablekuma North Violence: 'NDC na tunatar da ni game da Dauda da ya kashe Uriya don matarsa' - Dr Okoe Boye.,Ablekuma North Violence: 'NDC reminds me of David who killed Uriah for his wife' - Dr Okoe Boye.,0.9928105473518372
Any police officer sent to Akwatia by-election without a weapon is at risk – Okoe Boye warns.,Duk wani jami'in 'yan sanda da aka tura zuwa zaben Akwatia ba tare da makami ba yana cikin hadari  Okoe Boye ya yi gargadin.,Any police officer deployed to Akwatia elections without weapons is at risk warns Okoe Boye.,0.9336313009262085
Chelsea players 'brag' about teams they want to face ahead of Champions League draw.,'Yan wasan Chelsea suna 'fariya' game da kungiyoyin da suke son fuskanta kafin buga gasar zakarun Turai.,Chelsea players 'boast' about the teams they like to face before playing in the Champions League.,0.8008940815925598
"Safe Water Network commissions over $800,000 Asikuma Home Water Station.","Kamfanin samar da ruwa mai tsafta ya ba da kwamitocin sama da dala 800,000 ga tashar ruwa ta gida ta Asikuma.","The clean water company gave over $800,000 in commissions to the local Asikuma water station.",0.8007695078849792
"'Thank you Ablekuma North, together we made history!' - Ewurabena Aubynn after rerun victory.","'Na gode Ablekuma Arewa, tare mun yi tarihi!' - Ewurabena Aubynn bayan nasarar sake gudu.","'Thank you Ablekuma Arewa, together we have made history!' - Eubena Aubynn after winning the second run.",0.823114275932312
Kwabena Poku wins 7th Captain One Major championship.,Kwabena Poku ya lashe gasar zakarun Captain One Major karo na 7.,Kwabena Poku won the Captain One Major Championship for the 7th time.,0.9546718597412109
"PDP zone 2027 presidential candidate to south, five key takeaways from critical NEC meeting.","PDP yankin 2027 dan takarar shugaban kasa zuwa kudu, manyan abubuwa guda biyar daga taron NEC mai mahimmanci.","PDP regional 2027 presidential candidate to the south, the top five items from the key NEC meeting.",0.8253933787345886
"Fugitive wanted over Australia police killings being helped, police say.",'Yan sanda sun ce ana neman wanda ya tsere daga Australia saboda 'yan sanda sun taimaka masa ya kashe mutane.,Police said a fugitive from Australia was wanted for helping police kill people.,0.9148544669151306
Reks Brobby to serve on technical committee for 14th African Games.,Reks Brobby zai yi aiki a kwamitin fasaha na wasannin Afirka na 14.,Reks Brobby will serve on the technical committee of the 14th African Games.,0.9818201065063477
"Watch when Usain Bolt showed how fast he is against regular, everyday people.","Kalli lokacin da Usain Bolt ya nuna yadda yake da sauri a kan talakawa, mutane na yau da kullum.","Watch as Usain Bolt demonstrates how fast he is against ordinary, everyday people.",0.9279795289039612
Lifestyle: Tactics for successful career branding.,Salon rayuwa: Dabaru don cin nasarar sana'a.,Lifestyle: Strategies for a successful career.,0.7806369066238403
'I was made for this' - Bawumia as he leads Africa’s digital agenda at Cambridge.,'An halicce ni don wannan' - Bawumia yayin da yake jagorantar shirin dijital na Afirka a Cambridge.,'I was made for this' - Bawumia while leading a digital Africa programme in Cambridge.,0.8986803293228149
Salaga-South MP distributes 650 bags of fertiliser to constituents to boost farming.,Dan majalisar Salaga-ta Kudu ya rarraba buhunan takin zamani 650 ga mazabu domin bunkasa aikin noma.,The South Salaga MP distributed 650 bags of fertilizer to the constituents to boost agriculture.,0.9336276054382324
Speaker Bagbin ‘in ruthless pain’ over fatal helicopter crash.,"Mai magana da yawun Bagbin ""a cikin matsanancin ciwo"" a kan hatsarin jirgin sama mai saukar ungulu.","Bagbin's spokesperson ""in extreme pain"" over the helicopter crash.",0.7853740453720093
Crackdown on Fake Titles: We must move from 'title worship' to performance - Prof Bokpin.,Matsalar Takardun Takardun: Dole ne mu matsa daga 'bautar lakabi' zuwa wasan kwaikwayon - Farfesa Bokpin.,The Paper Problem: We have to move from 'title worship' to the drama - Professor Bokpin.,0.7150853276252747
Paul Bongo releases 'This Party'.,Paul Bongo ya saki 'Wannan Jam'iyyar'.,Paul Bongo released 'This Party'.,0.9852842092514038
Year in Review: Greatest showbiz scandals of 2023.,Shekara a cikin Bincike: Babban abin kunya na wasan kwaikwayo na 2023.,A Year in Search: The biggest comedy scandal of 2023.,0.7323715686798096
"'I spent over $15,000 on my TGMAs performance' - Fameye.","'Na kashe sama da $ 15,000 a wasan kwaikwayon na TGMAs' - Fameye.","'I spent over $15,000 on the show for the TGMAs' - Fameye.",0.89689701795578
2023 AFCON: Nigeria reach final after edging South Africa on penalties.,2023 AFCON: Najeriya ta kai wasan karshe bayan ta doke Afirka ta Kudu a bugun daga.,2023 AFCON: Nigeria reach the final after beating South Africa in the play-offs.,0.9430339932441711
Nkwanta North records first Mpox case - District Health Director.,Nkwanta North ya rubuta shari'ar Mpox ta farko - Daraktan Kiwon Lafiya na Gunduma.,Nkwanta North wrote the first Mpox case - the District Health Director.,0.8885132670402527
'Calculated attempt to divide us' – Appiagyei slams move to replace Afenyo-Markin at ECOWAS Parliament.,'Yunkurin da aka yi na raba mu'  Appiagyei ya yi watsi da yunkurin maye gurbin Afenyo-Markin a Majalisar ECOWAS.,'Attempts to divide us' Appiagyei has rejected the bid to replace Afenyo-Markin in the ECOWAS Council.,0.7180079817771912
Ridge Hospital: One arrested in connection with assault on health workers.,Asibitin Ridge: An kama mutum daya dangane da kai hari ga ma'aikatan kiwon lafiya.,Ridge Hospital: One man arrested in connection with assault on health workers.,0.9184998273849487
R2Bees storm Accra Technical University on July 18 for WatsUp on campus.,R2Bees sun mamaye Jami'ar Fasaha ta Accra a ranar 18 ga Yuli don WatsUp a harabar.,R2Bees invaded Accra University of Technology on 18 July for a WatsUp on campus.,0.7041088938713074
Bawku SHS shut down after the fatal shooting of a final-year student.,An rufe makarantar 'yan makaranta ta Bawku bayan harbin da aka yi wa dalibi a shekararsa ta karshe.,Bawku boarding school was closed after a student was shot in his last year.,0.70466548204422
Pharmaceutical distributor fined GH¢1.,Mai rarraba magunguna ya ci tarar GH¢1.,The drug dealer was fined GH¢1.,0.7451362013816833
How can Partey rape one woman three times? – Kankam Boadu questions charges.,Ta yaya Partey zai yiwa mace daya fyade sau uku?  Kankam Boadu ya yi tambaya game da tuhumar.,How could Partey rape the same woman three times?,0.8262501358985901
Editorial by Ghanaian Times: Tons of commendations for Appiatse’s rebirth.,Editorial na Ghanaian Times: Tons na yabo ga sake haihuwar Appiatsey.,Editorial of Ghanaian Times: Tons of praise for the rebirth of Appiatsey.,0.9251343607902527
'I was persecuted' - ACP Agordzo gives blow-by-blow account on alleged coup trial.,"""An tsananta min"" - ACP Agordzo ya ba da labarin abin da ya faru a kan zargin da ake yi na juyin mulki.","""I was persecuted"" - ACP Agordzo narrates the incident of the alleged coup.",0.8475556373596191
Prof Ransford Gyampo reveals why he accepted Mahama's call to serve after several offers.,Farfesa Ransford Gyampo ya bayyana dalilin da ya sa ya karbi kiran Mahama don yin aiki bayan da aka ba da dama.,Professor Ransford Gyampo explained why he accepted Mahama's call to action after being offered the opportunity.,0.903662919998169
"Bankrogya community isolated by floodwaters, cries for basic infrastructure.","Bankrogya al'umma ware da ambaliyar ruwa, kuka ga asali kayayyakin more rayuwa.","Bankrogya community was isolated by floods, you saw the basic infrastructure.",0.8752161264419556
Uganda in talks to import all its oil via Tanzania.,Uganda tana tattaunawa don shigo da duk man fetur ta hanyar Tanzania.,Uganda is in talks to import all its oil through Tanzania.,0.9908376336097717
Movement for Change shuts down NPP comeback claims.,Movement for Change ya rufe NPP da'awar dawowa.,Movement for Change has covered NPP's comeback claim.,0.8933764696121216
Frimpong-Manso Institute mourns victims of devastating helicopter crash.,Cibiyar Frimpong-Manso tana alhinin wadanda suka mutu a hadarin jirgin sama mai saukar ungulu.,The Frimpong-Manso Institute mourns the loss of lives in the helicopter crash.,0.9523406624794006
You are sick if you have protruding stomach - Dr Dominic Nitiwul.,Ba ku da lafiya idan kuna da ciki mai tsayi - Dokta Dominic Nitiwul.,You are not healthy if you have a long pregnancy. - Dr. Dominic Nitiwul.,0.4193991720676422
Alhaji Grusah drops match fixing allegations claims against Dreams FC.,Alhaji Grusah ya fadi game da zargin da ake yi game da Dreams FC.,Alhaji Grusah has spoken out against the allegations against Dreams FC.,0.7918539047241211
Ghanaians urged to resolve disputes peacefully.,An bukaci 'yan Ghana da su magance rikice-rikice cikin lumana.,Ghanaians were urged to resolve conflicts peacefully.,0.9425164461135864
"Moslena Adu, Ahmed Abdul Samad star at 2024 Tebel All Ghana Badminton Championship.","Moslena Adu, Ahmed Abdul Samad tauraruwa a gasar 2024 ta Tebel All Ghana Badminton Championship.","Moslena Adu, Ahmed Abdul Samad is the star of the 2024 edition of the Tebel All Ghana Badminton Championship.",0.9466111660003662
Why was Kevin Taylor's arrest warrant not enforced?.,Me ya sa ba a aiwatar da umarnin kama Kevin Taylor ba?,Why hasn't an arrest warrant been executed for Kevin Taylor?,0.9062314629554749
"Rejected by their stepfather at 9, he and his twin turned to eating leftovers, sleeping in the cold.","Mahaifinsa ya ƙi shi sa'ad da yake ɗan shekara tara, shi da tagwayensa suka soma cin abincin da ya rage, suna barci cikin sanyi.","Abandoned by his father when he was nine years old, he and his twin brother, who were both deaf, slept in the cold and ate leftovers.",0.7326427698135376
Serve funeral guests according to their donations - Lower Axim Traditional Council directs.,Ku yi wa baƙi jana'iza bisa ga gudummawarsu - Majalisar Gargajiya ta Lower Axim ta umurta.,Funeral the guests according to their contributions - ordered by the Lower Axim Traditional Council.,0.8454880118370056
Ghanaian men do not know how to make love - Delkie claims.,Maza 'yan Ghana ba su san yadda ake yin soyayya ba - in ji Delkie.,"Ghanaian men don't know how to make love"", says Delkie.",0.9284683465957642
COVID-19: Mass vaccination ahead of Christmas begins December 14-18 - GHS.,COVID-19: Alurar riga kafi a gaban Kirsimeti ya fara Disamba 14-18 - GHS.,COVID-19: Vaccination ahead of Christmas starts from 14-18 December - GHS.,0.9735742211341858
Accra Mayor pledges Hockey support.,Magajin garin Accra ya yi alkawarin tallafawa wasan hockey.,The mayor of Accra has pledged to support hockey.,0.927944540977478
COVID-19: All set for second dose vaccination in Ashanti Region.,COVID-19: Duk an shirya don allurar rigakafin kashi na biyu a Yankin Ashanti.,COVID-19: All set for second dose vaccination in Ashanti Region.,1.0000001192092896
"Peace Council condemns violence at Ablekuma North, calls for calm.","Majalisar zaman lafiya ta yi Allah wadai da tashin hankali a Ablekuma ta Arewa, tana kira da a kwantar da hankula.","The Security Council condemned the violence in North Ablekuma, calling for calm.",0.9033240079879761
Nigeria's Maduka Okoye banned two months for match fixing.,An dakatar da Maduka Okoye na Najeriya na tsawon watanni biyu saboda shirya wasa.,Nigerian Maduka Okoye was suspended for two months for match fixing.,0.8831092715263367
EL calls for peace with DopeNation after years of misunderstanding.,EL ya yi kira da a yi zaman lafiya da DopeNation bayan shekaru da rashin fahimta.,EL called for peace with DopeNation after years of misunderstanding.,0.9551801085472107
Staff raise 'alarm' over deplorable state of Janga Technical School infrastructure.,Ma'aikata sun yi 'gargadi' kan mummunan yanayin kayayyakin aikin Makarantar Fasaha ta Janga.,The staff has 'warned' of the dire condition of the facilities of the Janga Technical School.,0.5993196964263916
Elders of Djetsorkope present newly installed chief to Osudoku Traditional Council.,Dattawan Djetsorkope sun gabatar da sabon shugaban da aka kafa a Majalisar Gargajiya ta Osudoku.,The elders of Djetsorkope introduced the newly appointed head of the Osudoku Traditional Council.,0.8937768340110779
We are aiming to win bronze medal against Senegal - Sudan coach Kwesi Appiah.,Muna da burin lashe lambar tagulla a kan Senegal - Kocin Sudan Kwesi Appiah.,We are aiming to win the bronze medal against Senegal - Sudan coach Kwesi Appiah.,0.9977359175682068
"Kudus, Semenyo make official EPL Team of the Week after impressive opening week.","Kudus, Semenyo ya zama jami'in EPL Team of the Week bayan mako na farko mai ban sha'awa.","Kudus, Semenyo became the official EPL Team of the Week after an impressive first week.",0.9534692168235779
Sofo Azorka should have been arrested by the police – Nana Boakye.,Sofo Azorka ya kamata 'yan sanda su kama shi  Nana Boakye.,Sofo Azorka should have been arrested by the police Nana Boakye.,0.991789698600769
Throwback Thursday: Spotlight on Daasebre Dwamena.,Ranar Alhamis ta baya: Haske akan Daasebre Dwamena.,Last Thursday: The light on the Daasebre Dwamena.,0.845463752746582
2022 In Review: Celebrity weddings that made waves.,2022 A cikin Bita: Bikin aure na shahararrun da suka yi raƙuman ruwa.,2022 In Review: Celebrity weddings that have been surfing.,0.8851400017738342
"FLASHBACK: Watch as NDC member threatens, curses Hawa Koomson over 2024 election violence.","Kallon yadda memba na NDC ya yi barazana, ya la'anci Hawa Koomson kan tashin hankali na zaben 2024.","Watching how the NDC member threatened, he condemned Hawa Koomson over the violence of the 2024 elections.",0.7936070561408997
"Ballon D’Or 2025: Lamine Yamal, Doue & Michelle Agyemang lead nominees for best young player awards.","Ballon DOr 2025: Lamine Yamal, Doue & Michelle Agyemang sun jagoranci masu gabatarwa don kyaututtukan mafi kyawun matasan 'yan wasa.","Ballon DOr 2025: Lamine Yamal, Doue & Michelle Agyemang lead the presenters for the best young player awards.",0.8965131044387817
Why January is generally an economically difficult month.,Me ya sa Janairu yawanci wata ne mai wahalar tattalin arziki.,Why is January usually an economically difficult month?,0.9770520925521851
"Meet DCOP Lydia Yaako Donkor, new Director-General of CID trailblazing law enforcement and legal advocacy.","Ku sadu da DCOP Lydia Yaako Donkor, sabuwar Darakta Janar na CID mai ba da doka da doka da kuma shari'a.","Meet DCOP Lydia Yaako Donkor, the newly appointed Director General of CID for law enforcement and justice.",0.9165716767311096
It was a childish decision - Obiri Boahen slams NPP for disbanding vigilante groups.,Wannan yanke shawara ce ta yara - Obiri Boahen ya soki NPP don rushe kungiyoyin masu zaman kansu.,This is a childish decision - Obiri Boahen criticized the NPP for dismantling the NGOs.,0.8506485819816589
Helicopter Crash: Ghana has lost a potential president in Omane Boamah – Ebo Whyte.,Hadarin Jirgin Sama: Ghana ta rasa wani shugaban kasa a Oman Boamah  Ebo Whyte.,Air crash: Ghana lost a former president in Oman Boamah Ebo Whyte.,0.9109216928482056
LIVESTREAMED: Kwaku Dawuro presents The Movement in the Morning Political Show.,LIVE: Kwaku Dawuro ya gabatar da Shirin Harkar Siyasa na Safiya.,LIVE: Kwaku Dawuro hosted the Political Action Morning Show.,0.8909058570861816
I don't mind if Ghanaians want to vote a president for more than two terms – Freddie Blay.,Ba na damu ba idan 'yan Ghana suna son zabar shugaban kasa fiye da wa'adi biyu  Freddie Blay.,I don't care if Ghanaians want to elect a president for more than two terms Freddie Blay.,0.9453626871109009
Students Loan Trust Fund warns against unauthorised use of Logo on billboards.,Asusun Amintaccen Asusun Ba da Lamuni na Dalibai ya yi gargadin game da amfani da tambarin ba tare da izini ba a allon talla.,The Student Loans Trust Fund warns against unauthorized use of the logo on billboards.,0.9702631831169128
South African influencer apologises over viral Russian job videos.,Mai tasiri na Afirka ta Kudu ya nemi gafara kan bidiyo na aikin Rasha da ke yaduwa.,South African influencer apologizes for Russian spy video that goes viral.,0.7941169142723083
Full list of award winners at the 2023 AFCON.,Cikakken jerin wadanda suka lashe kyautar a gasar AFCON ta 2023.,The full list of the winners of the 2023 AFCON.,0.9070005416870117
Daddy Lumba's 'Yentie Obiaa' helped me through money ritual allegations - LilWin.,Daddy Lumba's 'Yentie Obiaa' ya taimaka min ta hanyar zargin al'adun kudi - LilWin.,Daddy Lumba's 'Yentie Obiaa' has helped me by criticizing the financial culture - LilWin.,0.7824435234069824
Meet Benedicta Kwartemaa: The OKESS sprinting princess.,Ku sadu da Benedicta Kwartemaa: Yarima mai tsere na OKESS.,Meet Benedicta Kwartemaa: The racing Princess of OKESS.,0.8660333752632141
Ex-convict teacher jailed 48 years for defiling 7-year-old girl.,An yanke wa wani tsohon malami hukuncin daurin shekara 48 a gidan yari saboda lalata yarinya 'yar shekara bakwai.,A former teacher is sentenced to 48 years in prison for molesting a seven-year-old girl.,0.7614280581474304
Highlights of Dr Bawumia's electrifying speech after filing his nomination.,Muhimman bayanai na jawabin Dr Bawumia bayan ya gabatar da takararsa.,Highlights of Dr Bawumia's speech after presenting his thesis.,0.763467013835907
Hearts of Oak coach Didi Dramani stresses determination to bring ‘sustainability and success' to the club.,"Kocin Hearts of Oak Didi Dramani ya jaddada aniyar kawo "" dorewa da nasara "" ga kungiyar.","Hearts of Oak coach Didi Dramani stressed the commitment to bring ""sustainability and success"" to the club.",0.9399822354316711
Events that shocked the nation in 2020.,Abubuwan da suka girgiza al'ummar a shekarar 2020.,Events that shook the nation in 2020.,0.816136360168457
Sports minister halts unlawful development of parts of Borteyman sports complex.,Ministan wasanni ya dakatar da ci gaban haramtacciyar sassan wasan motsa jiki na Borteyman.,The sports minister suspended the development of Borteyman's banned sports sections.,0.7711772918701172
Exiled Across the Ocean: How the British banished Agyemang Prempeh I and his chiefs to Seychelles.,An yi hijira a ƙetaren Tekun: Yadda Birtaniyya ta kori Agyemang Prempeh I da shugabannin sa zuwa Seychelles.,Exiled across the Ocean: How the British expelled Agyemang Prempeh I and his chiefs to the Seychelles.,0.9776976108551025
Health Minister lays Ghana Medical Trust Fund Bill before Parliament.,Ministan Lafiya ya gabatar da kudurin Asusun Amintattun Likitocin Ghana a gaban Majalisar.,The Minister of Health has introduced the Ghana Medical Trust Fund Bill before the Parliament.,0.907386302947998
Ghanaians can travel to these 4 countries without visas after Parliament's ratification.,'Yan Ghana za su iya tafiya zuwa wadannan kasashe 4 ba tare da biza ba bayan amincewar majalisar.,Ghanaians can travel to these 4 countries without a visa after parliamentary approval.,0.9536852240562439
Watch Joseph Paintsil’s goal in LA Galaxy’s 4-0 win over Santos Laguna.,Kalli kwallo da Joseph Paintsil ya ci a wasan da LA Galaxy ta ci Santos Laguna da ci 4-0.,Watch the goal scored by Joseph Paintsil in the LA Galaxy's 4-0 win over Santos Laguna.,0.961555540561676
